koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_impact
0.27653613846584185,0.10671400417794481,-0.6290037917980571,-0.7645722481794339,-0.33159267527869235,-0.37996032454440987,-1.0052098249005135,-0.1032862413376637
1.7872664813827561,1.1393390206805516,-0.5746497303905176,-0.7848564938559499,-1.6510449581679616,-1.6079032012568233,-1.1579799801590291,-0.12632320703201066
2.2508456688412113,1.685447786164549,-0.9612585367209137,-0.7907630564179646,-1.5460835258032382,-1.5336345998555205,-0.9821767215584614,-0.21497178388114338
0.21266961228793146,0.4853435527150629,-0.09256627714102479,0.6634721587815634,-0.5161037667104236,-0.5718029536340524,-0.5950393861719555,0.1160023434996646
-1.1272988193839768,-1.7827978139848288,-1.4932406043603483,-1.0997321711988024,1.0126376908528958,1.0375052427076528,-1.1732857555194152,-0.12748963567476243
-0.9285196079407233,-1.107269472692243,-0.46237054020073737,-0.6966331401672462,0.701884131918017,0.7099672900970602,-0.580329516068976,-0.07616677539368559
0.07727672213670583,-0.016985991035133697,-0.8896223632339207,-0.7420966538201932,0.029647588253901454,-0.0005383431630139731,-0.5920686389915416,-0.016970521774034488
0.3750213839541358,0.3265854012477777,0.17509397862163312,-0.2575813469278691,-0.4781560573848549,-0.5309928439348289,0.4994707803384618,-0.03505016573668653
-0.2822490892499492,-1.0248645140139925,-0.36690583941288213,-0.6564144546984446,-0.2352928101683678,-0.27828412387445084,-0.42710803877778564,-0.023969093630544936
-0.7237029874917277,-0.10246383071202393,2.258004587371448,1.4785816539892107,0.4192916670987441,0.4090064908126559,2.0266427736904453,-0.037966237343565905
2.047611198030071,-0.21498142276934198,-0.14109110692241067,-0.5889968523665655,-1.9957284446772596,-1.7955980921708348,-0.9935835851515914,-0.21759624832733482
-0.35452547853188465,-0.30301765257973196,0.0823563527891093,-0.39519192855807994,0.1037768330758709,0.07744799995218316,0.23930501423305248,-0.22401160586246943
-1.123619495644344,-2.0575331801874865,-0.7383136483722227,-0.8273035646567765,0.9975896912652893,1.022004476675428,-0.6952195846043339,-0.10532749146247926
-0.22425299761779138,-0.462970812499476,-0.3998357597099135,-0.7149926460926062,-0.218618266608333,-0.2620883903540332,-0.7942973047644263,-0.10445266998041544
-0.8863226512343562,0.8865654120469081,2.5800372877986346,2.7667761564055344,2.475756765918917,2.5824398755680975,2.630370974082652,-0.170939102617265
0.44596799176600266,0.1577941357137703,-0.7408308678702821,-0.7588844497111558,-0.4562892334154295,-0.5080914720149365,-0.5491750625454654,-0.00938873559614813
1.8094689009479927,1.4374874026797786,0.5658369910788326,0.11968198837945504,-1.4226265940302394,-1.4383005307376178,0.8813418462646092,-0.22371999870178147
1.7342783843874916,1.598660846018959,-0.45034851672408377,-0.6539768380165857,-1.4786414613789776,-1.4814818399284109,-0.8881789711891058,-0.08619806172135061
0.8243479398621081,4.610497496517988,0.49134921218739164,2.3344028032922353,0.17570343567991398,0.1535137892205711,1.0798132706529435,0.14195538080089093
0.48702790124430206,0.6508281461662186,-0.31468251315832846,-0.5215224588432357,-0.5070851190005058,-0.5607265079652702,-0.20653925585059854,0.03697680295323379
-0.11805540449568803,-0.9288959497812768,-0.4018854011109196,-0.6966331401672462,-0.19849532853750815,-0.24077731125496352,-0.9078407312655297,-0.15169303001186116
1.8959859831423245,1.5317636323285262,-0.17011273608153862,-0.4509249773390904,-1.5414884571574021,-1.5278584965002384,-0.9821767215584614,-0.1330301717278332
-1.2619093947630144,-1.9523216613931413,-0.614752883763528,-0.8860140642211216,0.9490175453745641,0.9684050363469321,-0.8461472796124858,-0.13157213592439354
0.2140737510911103,0.31660079184185896,-0.8633893245295602,-0.7645722481794339,-0.17506827025670044,-0.21560262903739721,-0.1760001453372553,0.04135091036355284
1.2336220704457377,0.7008727666829886,-0.18756786157719463,0.028990130512913177,-0.48256928132275606,-0.5351753152929297,0.017331383970680663,-0.06566891760891987
-0.8195441710349611,-1.2250585433894254,-1.2471960580293624,-1.0635898901947878,0.43697886831484534,0.42769130019292234,-1.1655844305476601,-0.0601283815558491
-0.8967318944266649,2.294440018420692,-0.4327920667157744,0.8831164385972434,0.8360600991700733,0.8489628915089806,0.26640609446248664,0.12241770103479921
1.6929657624881107,-0.7568725469288697,1.6834817336074672,1.170300884176686,-1.641182723236576,-1.5995171349250954,0.37734369472499973,0.0778018054495449
1.0248815972048322,0.318045158368974,0.01350105145485468,-0.3222138024660731,-1.221662557152002,-1.2635671699892088,-0.5409498222669016,0.054473232594509965
-1.2211789892618625,-0.395877613706282,-0.8456055641858331,-0.7878034646876617,1.111608700302481,1.1396059021463667,-0.5832429956100075,0.06292984025446013
0.42798346506101387,0.7588727114835486,0.1907442947593031,1.4448645468700643,-0.032187891544371995,-0.06627509460530537,0.5714873860748664,0.14195538080089093
-0.6484274774708138,-0.5034852198779504,-0.585116314145449,-0.7504395754235496,0.4404905606513517,0.43335072206301484,-0.3142602833603674,-0.1280728499961383
-0.3804892355096077,-0.41528523839809106,-0.8755825659526412,-0.8463248648903724,0.25489929258674837,0.2371373821813771,-0.28860903655673215,-0.20272428313225008
-0.50331271986902,-0.02662146047587417,1.726743403302654,1.4559810913404079,0.4192916670987441,0.40932719371035914,2.079073062574956,0.09267377064462966
-0.43873047277289046,-1.0440670715174083,-0.5194855917803755,-0.7476473954117887,-0.01607947088451293,-0.04872299404455918,-0.6711034478006265,-0.03184248696911923
-1.2717903286172227,-0.7179295148295206,0.28642143871489123,1.009068370585287,1.2763003461582945,1.3160541821943703,0.678964138603114,0.1431218094436427
-0.892293125554521,0.018132686735713097,-0.6959717849508492,1.6441670994964348,1.6736901931747326,1.734242311882014,-0.6255784966852986,0.1256253798023665
0.5542171147184305,0.5060901958722567,-0.4532895463148295,-0.6069475658441686,-0.5573967052951608,-0.6145188659035731,-0.4595435632393891,-0.07295909662611828
-1.0901084890329602,-1.2347581779179486,-0.6989168426245841,-0.8826181673984916,0.6195358750572916,0.6204728522465736,-0.8371908812105024,-0.06945981069786304
