,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_prad,koi_teq,koi_insol,koi_model_snr
7038,K07132.01,FALSE POSITIVE,8.258181993,3.9122,311858.0,0.61,58.19,809.0,101.33,2981.6
7039,K07134.01,FALSE POSITIVE,1.81139053,8.64,77.5,1.137,14.47,1466.0,1092.69,12.5
7040,K07260.01,FALSE POSITIVE,7.09520543,3.69044,232683.0,0.778,50.23,813.0,103.28,1959.2
7041,K07261.01,FALSE POSITIVE,0.651731691,2.4602,20524.2,1.255,71.9,2604.0,10815.86,347.5
7042,K07262.01,FALSE POSITIVE,0.50818743,3.433,54.9,0.779,1.26,3274.0,27312.92,29.1
7044,K07265.01,FALSE POSITIVE,40.069674617,9.3564,41865.1,0.767,27.38,588.0,28.2,1304.8
7045,K07893.01,FALSE POSITIVE,55.884827,2.283,497.6,0.752,2.11,438.0,8.7,7.7
7046,K07393.01,FALSE POSITIVE,3.75938475,1.188,133.1,0.505,3.1,1677.0,1868.97,11.3
7047,K07394.01,FALSE POSITIVE,10.6840477,3.515,81901.0,1.012,26.43,444.0,9.21,395.3
7049,K07396.01,FALSE POSITIVE,10.67459836,3.82706,16676.0,1.255,68.58,1083.0,325.55,1845.6
7050,K07397.01,FALSE POSITIVE,2.305097141,1.9378,5880.0,1.286,89.22,2753.0,13581.41,133.4
7051,K07398.01,FALSE POSITIVE,0.974477904,2.69834,8846.9,1.252,618.37,5205.0,172916.96,801.7
7052,K07399.01,FALSE POSITIVE,18.525917446,5.9056,455661.0,0.415,64.42,618.0,34.58,2246.9
7053,K07525.01,FALSE POSITIVE,0.502454299,2.31547,37454.3,1.17,43.95,2336.0,7025.25,873.6
7054,K07526.01,FALSE POSITIVE,27.308150159,4.43906,388005.0,0.167,47.06,523.0,17.75,820.9
7055,K07527.01,FALSE POSITIVE,1.262742487,1.7433,15911.0,1.213,134.45,2548.0,9925.41,60.8
7057,K07529.01,FALSE POSITIVE,1.222127938,2.2613,2486.5,1.258,30.32,1470.0,1107.41,200.9
7058,K07530.01,FALSE POSITIVE,8.627475562,4.65505,36784.3,1.141,188.55,1446.0,1031.92,1157.5
7059,K07531.01,FALSE POSITIVE,0.589753355,0.606,216.0,0.318,1.03,1760.0,2262.14,12.4
7060,K07532.01,FALSE POSITIVE,2.751566365,5.2403,72609.0,1.041,42.98,1171.0,445.35,180.0
7061,K07533.01,FALSE POSITIVE,0.760935268,2.77023,370600.0,0.527,35.68,1285.0,640.66,1289.0
7062,K03051.02,FALSE POSITIVE,1.33258772,5.187,70.8,0.634,1.13,1825.0,2625.26,16.0
7063,K06345.01,FALSE POSITIVE,1.353414369,13.416,610.2,1.202,216.31,3617.0,40561.5,100.8
7064,K06346.01,FALSE POSITIVE,2.9590637,28.81,23.6,0.2957,0.65,1564.0,1415.74,6.4
7065,K06347.01,FALSE POSITIVE,1.806631432,1.102,217.5,0.536,1.05,1059.0,297.98,10.4
7066,K06348.01,FALSE POSITIVE,15.066491533,6.2852,106051.0,0.988,88.56,932.0,177.96,893.0
7067,K06349.01,FALSE POSITIVE,1.831829703,7.289,40509.0,0.788,49.38,2078.0,4410.65,140.4
7068,K06350.01,FALSE POSITIVE,0.738527259,1.2174,422.9,1.171,49.08,2978.0,18549.81,104.1
7069,K06351.01,FALSE POSITIVE,0.89627093,2.2033,66994.0,1.062,43.47,1733.0,2129.33,152.9
7070,K06480.01,FALSE POSITIVE,1.06100327,1.675,95.9,0.0834,0.94,1793.0,2443.69,9.7
7071,K06481.01,FALSE POSITIVE,0.922030594,4.367,13859.0,1.242,49.63,2194.0,5474.27,331.7
7072,K06482.01,FALSE POSITIVE,611.09299,15.22,270.0,0.2171,1.53,215.0,0.51,12.2
7073,K06483.01,FALSE POSITIVE,24.714790706,5.06776,208732.0,0.781,112.24,901.0,155.67,5148.8
7075,K06486.01,FALSE POSITIVE,1.161947482,4.46886,129896.0,0.815,68.69,2174.0,5300.4,2435.4
7076,K06487.01,FALSE POSITIVE,0.607191908,1.30166,17368.7,0.917,12.44,1759.0,2251.28,961.9
7077,K07881.01,FALSE POSITIVE,2.2502073,2.203,260.1,0.268,19.94,3637.0,41377.92,7.8
7078,K06602.01,FALSE POSITIVE,0.648775795,4.34648,108824.0,0.961,41.58,1714.0,2038.54,6873.9
7079,K06603.01,FALSE POSITIVE,4.132521615,12.4949,156249.0,0.877,93.1,1628.0,1660.29,440.0
7080,K06604.01,FALSE POSITIVE,410.88527,24.1,2059.6,100.196,200346.0,774.0,84.63,21.5
7081,K06606.01,FALSE POSITIVE,0.938905082,5.00453,358893.0,0.54,205.64,4281.0,79148.54,2584.7
7082,K06607.01,FALSE POSITIVE,0.93891532,2.134,39.1,0.069,1.13,2667.0,11944.88,8.2
7083,K06608.01,FALSE POSITIVE,16.294213708,6.01687,174006.0,0.612,68.05,929.0,176.22,7486.2
7084,K06609.01,FALSE POSITIVE,11.02520205,12.8097,429759.0,0.439,164.02,1294.0,663.18,2585.5
7085,K06737.01,FALSE POSITIVE,10.819169459,5.50262,437142.0,0.275,67.76,850.0,123.51,5258.2
7086,K06738.01,FALSE POSITIVE,2.680514453,3.21178,195748.0,0.359,48.86,1431.0,989.89,665.5
7087,K06740.01,FALSE POSITIVE,1.053573674,1.70116,3063.0,1.308,299.87,4319.0,81969.77,445.3
7088,K06741.01,FALSE POSITIVE,0.970085646,1.129,153.0,0.035,18.65,5119.0,162048.58,9.8
7089,K06742.01,FALSE POSITIVE,63.52017525,17.1759,32548.4,0.375,77.1,745.0,72.92,1708.1
7090,K06743.01,FALSE POSITIVE,11.300987626,10.5199,325703.0,0.606,97.12,1019.0,254.84,5027.8
7092,K06869.01,FALSE POSITIVE,2.182515126,6.8413,114931.0,0.968,128.15,2703.0,12627.67,861.6
7093,K06870.01,FALSE POSITIVE,2.659418888,6.98414,305233.0,0.634,61.52,1352.0,789.69,5776.1
7094,K06871.01,FALSE POSITIVE,2.31610674,3.347,33.6,0.404,0.7,1559.0,1393.98,13.0
7095,K06873.01,FALSE POSITIVE,0.948683571,1.676,150.9,0.691,1.12,1665.0,1815.32,13.8
7096,K06874.01,FALSE POSITIVE,1.65546056,3.52,125.1,0.109,0.9,1331.0,743.75,12.4
7097,K06875.01,FALSE POSITIVE,1.655472351,5.09197,174198.0,0.836,125.25,2546.0,9914.08,823.8
7099,K07000.01,FALSE POSITIVE,1.759276227,3.19585,32091.2,1.026,40.79,1861.0,2828.82,2857.7
7100,K07001.01,FALSE POSITIVE,1.09206792,1.646,105.9,0.378,0.74,1320.0,715.46,7.7
7101,K07004.01,FALSE POSITIVE,1.613014741,4.39594,152120.0,0.882,157.33,3145.0,23173.2,1096.1
7102,K07005.01,FALSE POSITIVE,6.2089181,2.292,1664.0,0.6977,9.2,1378.0,853.5,8.4
7103,K07006.01,FALSE POSITIVE,0.77996263,3.369,25.7,0.0723,0.83,2607.0,10919.82,9.7
7104,K07135.01,FALSE POSITIVE,18.646323091,8.853,231000.0,0.742,213.31,1194.0,480.54,2895.8
7105,K07137.01,FALSE POSITIVE,3.6673005,3.373,144.9,0.1985,0.62,627.0,36.42,9.1
7106,K07138.01,FALSE POSITIVE,3.044771557,11.0593,487818.0,0.295,231.93,2816.0,14849.39,3684.9
7107,K07139.01,FALSE POSITIVE,0.773144492,4.05643,215961.0,0.694,107.13,2860.0,15791.97,2947.8
7108,K07140.01,FALSE POSITIVE,2.66811113,22.49,48.3,0.9911,1.53,1792.0,2439.28,32.5
7109,K07141.01,FALSE POSITIVE,50.440285363,12.2001,85309.1,0.658,51.5,673.0,48.36,2499.7
7110,K07142.01,FALSE POSITIVE,3.255385289,5.9498,158913.0,0.523,40.58,1236.0,550.68,840.7
7111,K07266.01,FALSE POSITIVE,7.4185369,1.451,14.7,0.053,0.81,1963.0,3511.86,5.2
7112,K07267.01,FALSE POSITIVE,15.68434493,44.463,791.6,1.206,56.23,1136.0,393.14,256.3
7113,K07268.01,FALSE POSITIVE,5.357409918,4.28582,199157.0,0.804,124.05,1492.0,1172.13,936.1
7114,K07269.01,FALSE POSITIVE,1.400991827,4.8798,64104.0,1.093,98.13,2468.0,8795.37,669.6
7115,K07271.01,FALSE POSITIVE,1.34062901,3.076,69.5,0.531,0.82,1678.0,1876.57,13.1
7116,K07273.01,FALSE POSITIVE,7.448375935,4.23892,152666.0,0.35,34.37,871.0,136.18,1837.9
7117,K07401.01,FALSE POSITIVE,0.533628226,5.772,81.8,0.9385,2.41,3885.0,53849.23,35.3
7118,K07402.01,FALSE POSITIVE,0.678137665,1.00718,885.0,1.263,30.37,2274.0,6364.7,172.7
7119,K07403.01,FALSE POSITIVE,2.069415479,5.71941,16188.3,1.241,55.45,1768.0,2310.53,1148.3
7120,K07405.01,FALSE POSITIVE,8.04963472,6.00488,279647.0,0.671,95.98,1247.0,571.1,5246.5
7121,K07406.01,FALSE POSITIVE,11.578946873,4.6373,299739.0,0.441,58.32,869.0,134.91,2456.3
7122,K07407.01,FALSE POSITIVE,1.47258471,4.76885,224011.0,0.75,123.25,2705.0,12617.53,741.5
7123,K07409.01,FALSE POSITIVE,4.446459958,2.558,5663.8,1.277,36.15,1030.0,265.42,178.3
7124,K07536.01,FALSE POSITIVE,8.207257515,4.23835,391305.0,0.596,46.82,650.0,42.1,1748.3
7125,K07537.01,FALSE POSITIVE,498.68845,17.88,548.3,0.1119,2.44,246.0,0.87,9.4
7126,K07538.01,FALSE POSITIVE,1.22775105,1.602,327.6,0.262,1.0,1094.0,340.64,20.3
7127,K07541.01,FALSE POSITIVE,7.214721393,2.36464,46801.5,0.898,16.79,630.0,37.12,582.0
7128,K02704.03,CONFIRMED,8.15275885,1.746,16536.0,0.461,2.44,305.0,2.03,9.2
7129,K03461.02,FALSE POSITIVE,3.18740907,6.19,137.5,0.144,0.81,919.0,168.43,9.2
7131,K04006.02,FALSE POSITIVE,0.962815183,2.581,20.7,0.0916,1.12,3152.0,23331.88,12.1
7132,K04211.02,FALSE POSITIVE,0.696290095,3.839,120.5,1.123,12.63,1969.0,3537.89,19.4
7133,K06354.01,FALSE POSITIVE,0.62240698,1.186,155.8,0.0908,1.63,2663.0,11894.49,10.2
7134,K06356.01,FALSE POSITIVE,24.09002065,11.0494,6782.2,0.946,9.39,551.0,21.85,252.3
7135,K06357.01,FALSE POSITIVE,4.4158933,1.155,191.1,0.1672,1.42,1138.0,395.82,5.8
7136,K06359.01,FALSE POSITIVE,2.666961614,2.4774,7583.4,1.276,40.68,1469.0,1104.26,249.5
7137,K06488.01,FALSE POSITIVE,1.17430183,9.587,64.5,0.9744,2.22,3020.0,19656.66,13.5
7138,K06490.01,FALSE POSITIVE,15.039464523,5.39796,66876.8,0.998,51.71,877.0,139.95,1133.5
7139,K06491.01,FALSE POSITIVE,3.693951168,2.2534,28290.0,0.917,20.88,1148.0,411.07,173.2
7140,K06492.01,FALSE POSITIVE,1.05680287,5.748,82.3,0.563,0.83,1633.0,1686.88,10.9
7141,K06493.01,FALSE POSITIVE,0.787122102,3.0999,596.8,1.211,20.76,1655.0,1775.05,57.4
7142,K06494.01,FALSE POSITIVE,2.15045295,4.453,169.1,0.3604,24.27,4340.0,83894.63,25.8
7143,K06495.01,FALSE POSITIVE,0.561524348,3.336,34.1,0.4172,0.43,2050.0,4173.47,15.7
7144,K06611.01,FALSE POSITIVE,1.21607873,4.686,29.4,0.991,1.92,2803.0,14545.24,11.2
7145,K06612.01,FALSE POSITIVE,38.49536985,12.8716,93327.0,1.013,124.34,824.0,109.13,201.9
7146,K06613.01,FALSE POSITIVE,4.18224416,6.209,57.2,0.99,1.07,1206.0,500.7,13.8
7147,K06614.01,FALSE POSITIVE,0.643002821,1.02608,2671.5,1.261,36.82,2188.0,5409.39,295.6
7148,K06615.01,FALSE POSITIVE,1.95119541,1.907,59.7,0.1533,0.47,1050.0,287.41,7.7
7149,K06616.01,FALSE POSITIVE,53.220416998,17.7344,72895.3,0.248,55.22,655.0,43.63,4563.5
7151,K06748.01,FALSE POSITIVE,2.264471713,7.1803,187430.0,0.81,102.12,2103.0,4637.68,873.7
7152,K06749.01,FALSE POSITIVE,18.3602239,2.352,574.6,0.1819,2.04,637.0,38.9,12.4
7153,K06877.01,FALSE POSITIVE,281.509095,40.963,5948.7,0.626,85.77,685.0,52.05,182.5
7154,K06879.01,FALSE POSITIVE,3.258249472,2.6358,1643.5,1.264,79.23,2057.0,4234.38,202.0
7155,K06880.01,FALSE POSITIVE,552.8295063,16.0851,266298.0,0.653,56.89,229.0,0.65,942.6
7156,K06881.01,FALSE POSITIVE,0.773595312,0.781,93.0,0.612,0.96,1976.0,3613.97,13.2
7157,K06883.01,FALSE POSITIVE,533.6593,12.81,533.5,0.1083,1.92,205.0,0.42,7.8
7158,K06885.01,FALSE POSITIVE,44.827323809,6.86103,237120.0,1.494,429.0,779.0,87.2,4484.5
7159,K07008.01,FALSE POSITIVE,7.535894184,8.3059,172126.0,0.644,24.64,642.0,40.28,1446.7
7160,K07009.01,FALSE POSITIVE,0.562498925,0.6743,420.1,0.971,2.88,2129.0,4880.5,44.1
7161,K07010.01,FALSE POSITIVE,0.755049082,2.09643,26067.9,1.225,30.47,1551.0,1372.84,683.7
7162,K07011.01,FALSE POSITIVE,1.012694226,3.6017,108504.0,0.534,42.51,2230.0,5846.79,185.1
7163,K07012.01,FALSE POSITIVE,10.303356001,5.98633,520067.0,0.364,69.66,787.0,90.76,2039.1
7164,K07013.01,FALSE POSITIVE,2.214029545,5.64264,349110.0,0.371,94.23,1894.0,3041.8,2680.5
7165,K07014.01,FALSE POSITIVE,2.441988077,3.94526,95343.5,0.888,90.39,1993.0,3721.74,1174.5
7166,K07015.01,FALSE POSITIVE,2.44200193,3.146,128.6,0.124,0.95,1217.0,518.48,9.6
7167,K07016.01,CONFIRMED,384.847556,9.969,189.9,0.059,1.09,220.0,0.56,12.3
7168,K07143.01,FALSE POSITIVE,2.131225773,5.4932,2337.1,1.264,35.68,1555.0,1382.47,215.6
7169,K07145.01,FALSE POSITIVE,1.219736039,4.89465,611523.0,0.229,135.43,2611.0,10982.55,1037.2
7170,K07146.01,FALSE POSITIVE,2.015152464,8.17997,561687.0,0.308,132.05,2107.0,4657.05,4129.6
7171,K07147.01,FALSE POSITIVE,0.82820657,2.70353,118533.0,0.94,35.67,1473.0,1109.75,548.3
7172,K07149.01,FALSE POSITIVE,2.537081943,4.80903,245319.0,0.451,67.96,1712.0,2032.57,2434.8
7173,K07150.01,FALSE POSITIVE,14.443127448,8.33598,41685.3,0.98,92.28,1182.0,462.07,2186.0
7174,K07151.01,FALSE POSITIVE,5.61386908,5.07753,57385.6,1.07,34.24,714.0,61.43,1253.6
7175,K07274.01,FALSE POSITIVE,9.080194398,8.18777,324573.0,0.614,76.4,1013.0,248.49,3481.8
7176,K07275.01,FALSE POSITIVE,9.93442075,7.8219,55965.0,1.117,34.03,679.0,50.35,529.0
7177,K07276.01,FALSE POSITIVE,2.071939672,4.45367,198766.0,0.806,75.64,1696.0,1953.33,2409.8
7178,K07277.01,FALSE POSITIVE,8.5893644,6.975,179.3,0.791,1.21,792.0,93.09,9.8
7179,K07278.01,FALSE POSITIVE,8.589644815,9.49469,269518.0,0.686,140.07,1412.0,940.15,5324.6
7180,K07280.01,FALSE POSITIVE,1.009671584,4.37759,155117.0,0.864,125.31,3287.0,27692.04,1440.7
7181,K07410.01,FALSE POSITIVE,1.260575815,2.36064,154278.0,0.58,29.91,1410.0,935.7,781.2
7182,K07411.01,FALSE POSITIVE,1.88912273,4.219,60.2,0.477,0.59,1248.0,573.44,15.5
7183,K07412.01,FALSE POSITIVE,0.609125246,0.655,139.2,0.242,0.96,1896.0,3049.07,10.9
7184,K07413.01,FALSE POSITIVE,1.566528935,3.2593,92511.0,1.033,49.66,1551.0,1371.7,485.0
7185,K07414.01,FALSE POSITIVE,4.52977632,26.752,1582.2,0.968,12.22,2264.0,6213.27,55.2
7186,K04288.03,FALSE POSITIVE,4.32744048,4.539,22.0,0.2789,0.58,1254.0,585.32,8.0
7188,K04417.02,FALSE POSITIVE,0.87630504,1.11,170.9,1.207,22.24,1911.0,3156.02,25.2
7189,K06360.01,FALSE POSITIVE,15.582794732,3.76683,52760.0,0.759,14.0,397.0,5.86,439.3
7190,K06361.01,FALSE POSITIVE,1.529283907,14.0075,54.8,0.981,2.26,2550.0,9998.13,41.5
7191,K06362.01,FALSE POSITIVE,2.908454772,2.6005,64325.0,1.113,40.85,1153.0,416.75,252.8
7192,K06363.01,FALSE POSITIVE,1.540396094,2.8044,55123.0,1.093,48.81,1576.0,1455.18,340.4
7193,K06364.01,FALSE POSITIVE,1.540395674,2.80168,70614.6,1.072,117.33,2850.0,15595.35,997.9
7194,K06365.01,FALSE POSITIVE,2.344138713,0.4495,110.8,0.104,2.43,1797.0,2469.65,8.6
7195,K06366.01,FALSE POSITIVE,0.91849333,2.399,58.7,0.276,0.93,2205.0,5576.7,13.0
7196,K06367.01,FALSE POSITIVE,1.341078755,3.86492,112151.0,0.309,41.8,1968.0,3533.56,1829.3
7198,K07605.01,FALSE POSITIVE,589.74851,12.74,462.4,0.3597,2.03,217.0,0.53,11.5
7199,K07606.01,FALSE POSITIVE,235.2976173,87.013,23052.8,0.2758,82.92,585.0,27.65,210.7
7201,K07609.01,FALSE POSITIVE,36.136968,15.42,152.0,0.296,1.3,600.0,30.69,10.4
7202,K07610.01,FALSE POSITIVE,0.933746709,3.435,18.6,0.057,0.36,1893.0,3026.99,14.3
7203,K07611.01,FALSE POSITIVE,0.93376738,4.036,55.4,0.714,0.63,1678.0,1879.0,16.5
7204,K07612.01,FALSE POSITIVE,0.93374073,4.296,147.6,0.009,0.84,1371.0,831.95,13.4
7205,K07613.01,FALSE POSITIVE,0.93369659,4.444,81.4,0.57,0.78,1680.0,1891.43,10.8
7206,K07614.01,FALSE POSITIVE,0.9337473,3.446,64.6,0.385,0.6,1625.0,1652.84,9.5
7207,K07615.01,FALSE POSITIVE,677.35794,9.698,322.4,0.8359,7.12,388.0,5.35,11.2
7208,K07616.01,FALSE POSITIVE,4.0551242,12.0,148.7,0.008,3.13,2013.0,3887.31,9.3
7209,K07618.01,FALSE POSITIVE,21.6817115,7.18,73.5,0.27,0.89,713.0,60.99,6.9
7210,K07619.01,FALSE POSITIVE,466.08101,23.69,180.1,0.0964,2.13,305.0,2.05,14.1
7212,K03230.02,FALSE POSITIVE,3.796383639,8.6711,31.1,0.649,0.71,1323.0,724.17,24.5
7213,K04422.02,FALSE POSITIVE,0.71059239,4.92,280.6,0.9638,3.92,3318.0,28640.03,22.8
7214,K04676.02,FALSE POSITIVE,3.36379289,23.7,136.3,1.159,44.77,1840.0,2712.28,36.9
7215,K05270.02,FALSE POSITIVE,0.907818056,1.679,29.5,0.037,0.55,2012.0,3871.99,13.2
7216,K05397.02,FALSE POSITIVE,297.71402,13.413,1374.5,0.8328,45.69,706.0,58.76,16.3
7217,K05447.02,CONFIRMED,3.87594316,2.314,58.6,0.025,0.68,1081.0,323.21,14.2
7218,K05801.02,FALSE POSITIVE,0.93373761,3.303,58.7,0.041,1.0,2073.0,4359.29,9.7
7219,K05900.02,FALSE POSITIVE,0.687739345,0.1866,37.6,0.4062,1.53,2837.0,15318.29,11.0
7220,K06117.01,FALSE POSITIVE,9.524076544,10.4891,198399.0,0.313,151.0,1390.0,882.28,1942.5
7221,K06140.01,FALSE POSITIVE,11.637858887,11.8851,427948.0,0.473,77.01,895.0,151.54,2637.0
7223,K01636.02,FALSE POSITIVE,14.5862195,2.733,202.2,0.0133,1.17,702.0,57.32,9.3
7224,K06541.02,FALSE POSITIVE,0.938074536,1.9618,575.9,1.196,417.01,5718.0,251840.36,36.1
7225,K06751.02,FALSE POSITIVE,0.698359996,1.4959,774.1,1.247,28.97,1990.0,3702.25,26.1
7226,K07542.01,FALSE POSITIVE,563.94854,15.631,872.9,0.0504,2.55,209.0,0.45,16.3
7227,K07543.01,FALSE POSITIVE,0.98376204,10.052,55.0,1.01,12.44,4203.0,73867.88,25.2
7228,K07544.01,FALSE POSITIVE,2.403704619,0.8927,110.6,1.007,27.04,3903.0,54903.0,1.4
7229,K07545.01,FALSE POSITIVE,33.65766894,40.787,15379.5,0.306,78.44,1211.0,508.66,519.2
7230,K07547.01,FALSE POSITIVE,0.892988877,2.4428,85.0,0.71,2.94,3285.0,27545.43,43.8
7231,K07548.01,FALSE POSITIVE,0.705816203,5.55,149.0,1.133,15.33,2109.0,4650.24,19.6
7232,K07549.01,FALSE POSITIVE,374.51648,6.088,907419.0,0.0139,73.1,220.0,0.55,105.8
7233,K01829.02,FALSE POSITIVE,10.3482112,2.089,255.1,0.093,1.29,724.0,64.97,8.4
7234,K07550.01,FALSE POSITIVE,1.7609276,5.189,57.3,0.29,1.53,2860.0,15818.72,26.1
7236,K07552.01,FALSE POSITIVE,1.463148937,11.04,168.0,1.0653,15.82,2371.0,7470.01,66.6
7237,K07553.01,FALSE POSITIVE,374.514471,6.629,440516.0,1.0492,139.55,295.0,1.79,130.3
7238,K07555.01,FALSE POSITIVE,1.525924746,1.955,74.1,0.208,8.86,3786.0,48691.77,11.9
7239,K07556.01,FALSE POSITIVE,1.25383162,7.68,12.9,0.2204,0.47,2109.0,4677.63,9.7
7240,K07557.01,FALSE POSITIVE,12.82252496,18.8,19268.0,0.706,20.12,915.0,165.54,13.7
7241,K07560.01,FALSE POSITIVE,0.648772102,2.614,31.1,0.368,2.6,3758.0,47393.05,15.0
7243,K07563.01,FALSE POSITIVE,0.93705132,4.808,51.5,0.773,6.09,5094.0,159426.96,17.3
7244,K07564.01,FALSE POSITIVE,451.86579,13.47,80.0,0.379,1.85,464.0,10.97,12.0
7245,K07565.01,FALSE POSITIVE,491.52571,12.43,457.3,0.4713,1.43,159.0,0.15,8.8
7247,K07568.01,FALSE POSITIVE,480.03759,16.25,717.4,0.2596,1.14,109.0,0.03,9.0
7249,K07570.01,FALSE POSITIVE,0.592618966,0.811,91.4,0.083,0.86,2103.0,4626.58,14.9
7250,K07571.01,FALSE POSITIVE,0.532854237,3.231,50.9,0.618,1.21,3042.0,20292.47,27.9
7251,K07573.01,FALSE POSITIVE,0.566802672,3.545,31.7,0.128,1.08,2791.0,14458.31,14.3
7252,K07574.01,FALSE POSITIVE,0.566796331,5.194,114.8,0.981,1.5,2411.0,7979.99,33.3
7253,K07575.01,FALSE POSITIVE,0.566785459,2.893,63.8,0.588,0.84,2280.0,6410.46,16.5
7254,K07576.01,FALSE POSITIVE,0.566792936,2.846,23.0,0.467,0.79,3114.0,22251.32,14.3
7255,K07577.01,FALSE POSITIVE,0.5668004,3.813,93.2,0.593,0.88,2222.0,5739.87,18.3
7256,K07578.01,FALSE POSITIVE,0.566793614,5.723,31.4,0.9476,21.63,7584.0,781981.98,79.8
7257,K07579.01,FALSE POSITIVE,0.566798676,2.777,59.9,0.01,0.68,2051.0,4160.07,12.8
7258,K07580.01,FALSE POSITIVE,0.5667638,1.73,64.5,0.158,0.75,2178.0,5335.09,2.4
7259,K07581.01,FALSE POSITIVE,38.51077573,38.8558,84633.4,0.467,18.68,352.0,3.64,3567.5
7261,K07583.01,FALSE POSITIVE,0.577910513,1.362,144.1,0.367,1.1,2081.0,4429.84,18.1
7262,K07584.01,FALSE POSITIVE,0.566807725,2.16,31.5,0.155,0.94,2524.0,9645.51,12.3
7263,K07585.01,FALSE POSITIVE,0.566807422,5.148,26.1,0.985,1.13,2680.0,12227.82,28.8
7264,K07586.01,FALSE POSITIVE,1.345078434,10.19,3025.0,0.9526,12.16,2324.0,6894.58,27.7
7265,K07588.01,FALSE POSITIVE,439.1076969,26.2259,69792.0,0.7777,24.7,221.0,0.57,884.9
7266,K07590.01,FALSE POSITIVE,0.594003994,5.557,25.4,0.4978,1.55,4952.0,142174.84,51.1
7267,K07594.01,FALSE POSITIVE,2.08802799,24.017,70.8,0.9865,1.93,2003.0,3806.17,60.5
7268,K07595.01,FALSE POSITIVE,10.4212788,28.4832,148.0,1.151,36.9,1235.0,549.92,31.0
7269,K07597.01,FALSE POSITIVE,0.778705577,6.445,54.5,1.1716,59.33,4233.0,75864.33,104.9
7270,K07598.01,FALSE POSITIVE,4.44709107,16.79,40.5,0.988,0.96,1228.0,537.35,22.6
7271,K07599.01,FALSE POSITIVE,293.70696,11.03,1575.0,63.9417,6140.44,274.0,1.34,11.2
7272,K02459.01,FALSE POSITIVE,27.795762425,15.5056,420329.0,0.483,81.48,655.0,43.51,1969.5
7273,K02937.01,FALSE POSITIVE,20.733748565,6.28773,417340.0,0.479,69.8,661.0,45.06,2236.7
7274,K02938.01,FALSE POSITIVE,24.238241803,4.16665,461962.0,0.426,102.31,793.0,93.68,1126.4
7275,K02939.01,FALSE POSITIVE,11.258825027,8.9592,196280.0,0.805,87.18,1080.0,322.25,6395.7
7276,K03152.01,FALSE POSITIVE,28.162612575,3.19576,37749.6,0.952,23.52,470.0,11.52,912.7
7277,K03153.01,FALSE POSITIVE,75.378956896,7.70352,539175.0,0.273,58.76,365.0,4.17,1886.6
7278,K00371.02,FALSE POSITIVE,9.0584662,6.376,61.8,0.154,2.46,1310.0,695.41,17.9
7280,K07601.01,FALSE POSITIVE,342.55315723,73.8068,192887.0,0.797,830.99,738.0,70.22,8248.4
7281,K07602.01,FALSE POSITIVE,362.747593,16.45,132.4,0.3185,2.51,384.0,5.13,13.0
7282,K07603.01,FALSE POSITIVE,0.536650344,2.878,25.8,0.7718,1.57,3380.0,30860.16,7.0
7283,K07911.01,FALSE POSITIVE,328.0485,13.75,398.0,0.329,2.22,292.0,1.72,6.9
7284,K07914.01,FALSE POSITIVE,1.72128752,2.366,58.5,0.449,0.65,1415.0,944.49,7.7
7285,K07916.01,FALSE POSITIVE,0.784294574,4.18831,212526.0,0.764,87.26,2651.0,11702.6,1751.1
7286,K07909.01,FALSE POSITIVE,361.51099,4.868,235.9,0.443,6.85,733.0,68.36,9.3
7287,K07917.01,FALSE POSITIVE,1.41435861,2.285,56.8,0.189,0.74,1578.0,1458.2,9.5
7288,K07906.01,FALSE POSITIVE,0.616343903,0.7656,161.4,0.042,1.72,2513.0,9411.28,77.8
7289,K07921.01,FALSE POSITIVE,364.33929,13.486,1944.0,0.934,4.4,228.0,0.64,15.9
7290,K07907.01,FALSE POSITIVE,352.710091,2.901,1658.0,0.329,3.75,261.0,1.09,9.6
7291,K07900.01,FALSE POSITIVE,33.8938177,2.012,205.1,0.332,1.22,527.0,18.27,6.8
7292,K07912.01,FALSE POSITIVE,224.591055,3.232,125.2,0.768,2.17,392.0,5.56,8.2
7293,K07904.01,FALSE POSITIVE,374.93999098,17.0849,235.1,0.64,4.67,381.0,4.99,8.4
7294,K07913.01,CONFIRMED,24.2783801,4.564,714.4,0.717,2.03,432.0,8.27,13.6
7295,K07910.01,FALSE POSITIVE,11.9283194,6.69,182.5,0.052,0.98,632.0,37.8,10.6
7296,K07902.01,FALSE POSITIVE,0.603351522,0.8358,164.1,0.46,3.91,3730.0,45493.51,20.6
7297,K07919.01,FALSE POSITIVE,31.97280045,4.9,2236.4,0.935,5.88,626.0,36.33,44.8
7298,K07899.01,FALSE POSITIVE,8.39140024,1.193,134.4,0.342,1.1,921.0,169.89,9.2
7299,K07908.01,FALSE POSITIVE,0.532493086,2.145,19.9,0.558,1.87,4893.0,135046.96,8.9
7300,K07922.01,FALSE POSITIVE,0.812678859,0.841,39.3,0.664,0.83,2403.0,7917.14,7.4
7301,K08199.01,FALSE POSITIVE,183.836254,13.088,1046.2,0.956,51.64,852.0,124.46,15.7
7302,K08200.01,FALSE POSITIVE,5.959695593,1.8383,151.2,0.626,1.13,937.0,182.4,4.7
7303,K08202.01,FALSE POSITIVE,452.65206,19.87,175.1,0.646,2.41,345.0,3.33,17.0
